Unloaded module: latex/TeXLive12
Loaded module: python3/3.6.2
c1=-5.25, c2=-28.875, d=21.0, lambda=1.05
c1=-5.0, c2=-27.5, d=20, lambda=10
singular matrix error
c1=-5.25, c2=-28.875, d=21.0, lambda=10.5
c1=-5.0, c2=-25.0, d=-30, lambda=0.001

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-5.0, c2=-25.0, d=-30, lambda=0.01

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-5.0, c2=-25.0, d=-30, lambda=0.1

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-5.0, c2=-25.0, d=-30, lambda=1

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-5.0, c2=-25.0, d=-30, lambda=10

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-5.0, c2=-25.0, d=-25, lambda=0.001

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-5.0, c2=-25.0, d=-25, lambda=0.01

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-5.0, c2=-25.0, d=-25, lambda=0.1

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-5.0, c2=-25.0, d=-25, lambda=1

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-5.0, c2=-25.0, d=-25, lambda=10

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-5.0, c2=-25.0, d=-20, lambda=0.001

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-5.0, c2=-25.0, d=-20, lambda=0.01

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-5.0, c2=-25.0, d=-20, lambda=0.1

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-5.0, c2=-25.0, d=-20, lambda=1

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-5.0, c2=-25.0, d=-20, lambda=10

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-5.0, c2=-25.0, d=-15, lambda=0.001

Train: 0.7661138771303033 Validation: 0.7424498187920586

c1=-5.0, c2=-25.0, d=-15, lambda=0.01

Train: 0.7661138771303023 Validation: 0.7424498187920576

c1=-5.0, c2=-25.0, d=-15, lambda=0.1

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-5.0, c2=-25.0, d=-15, lambda=1

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-5.0, c2=-25.0, d=-15, lambda=10

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-5.0, c2=-25.0, d=-10, lambda=0.001

Train: 0.7661138660931474 Validation: 0.7424498074822725

c1=-5.0, c2=-25.0, d=-10, lambda=0.01

Train: 0.7661138760265866 Validation: 0.742449817661079

c1=-5.0, c2=-25.0, d=-10, lambda=0.1

Train: 0.7661138770199307 Validation: 0.7424498186789598

c1=-5.0, c2=-25.0, d=-10, lambda=1

Train: 0.7661138771192652 Validation: 0.7424498187807478

c1=-5.0, c2=-25.0, d=-10, lambda=10

Train: 0.7661138771291985 Validation: 0.7424498187909265

c1=-5.0, c2=-25.0, d=-5, lambda=0.001

Train: 0.9345758441854475 Validation: 0.9143284213052675

c1=-5.0, c2=-25.0, d=-5, lambda=0.01

Train: 0.7773504739129188 Validation: 0.7539567113109907

c1=-5.0, c2=-25.0, d=-5, lambda=0.1

Train: 0.7671994105914224 Validation: 0.7435617754221301

c1=-5.0, c2=-25.0, d=-5, lambda=1

Train: 0.7662220616767991 Validation: 0.7425606396919685

c1=-5.0, c2=-25.0, d=-5, lambda=10

Train: 0.7661246919090325 Validation: 0.7424608971465941

c1=-5.0, c2=-25.0, d=0, lambda=0.001

Train: 0.5555076189466934 Validation: 0.5264812597226138

c1=-5.0, c2=-25.0, d=0, lambda=0.01

Train: 0.5555076189496058 Validation: 0.5264812471594592

c1=-5.0, c2=-25.0, d=0, lambda=0.1

Train: 0.555507619240874 Validation: 0.5264811217352311

c1=-5.0, c2=-25.0, d=0, lambda=1

Train: 0.5555076483495623 Validation: 0.5264798955628145

c1=-5.0, c2=-25.0, d=0, lambda=10

Train: 0.5555105411811626 Validation: 0.5264704214376545

c1=-5.0, c2=-25.0, d=5, lambda=0.001

Train: 0.07608876369638384 Validation: 0.29624401549379603

c1=-5.0, c2=-25.0, d=5, lambda=0.01

Train: 0.07608825804898861 Validation: 0.296258370059424

c1=-5.0, c2=-25.0, d=5, lambda=0.1

Train: 0.07608825782186222 Validation: 0.2962580571030862

c1=-5.0, c2=-25.0, d=5, lambda=1

Train: 0.07608825782027342 Validation: 0.2962585719781114

c1=-5.0, c2=-25.0, d=5, lambda=10

Train: 0.07608825845538705 Validation: 0.2962631687425686

c1=-5.0, c2=-25.0, d=10, lambda=0.001
singular matrix error
c1=-5.25, c2=-26.25, d=10.5, lambda=0.0010500000000000002
c1=-5.0, c2=-25.0, d=10, lambda=0.01
singular matrix error
c1=-5.25, c2=-26.25, d=10.5, lambda=0.0105
c1=-5.0, c2=-25.0, d=10, lambda=0.1

Train: 1.8421315704084352e+17 Validation: 1.5406447168235843e+17

c1=-5.0, c2=-25.0, d=10, lambda=1

Train: 0.2711061693958843 Validation: 0.38299952001394805

c1=-5.0, c2=-25.0, d=10, lambda=10

Train: 0.1479777439352558 Validation: 0.33131149418890093

c1=-5.0, c2=-25.0, d=15, lambda=0.001
singular matrix error
c1=-5.25, c2=-26.25, d=15.75, lambda=0.0010500000000000002
c1=-5.0, c2=-25.0, d=15, lambda=0.01
singular matrix error
c1=-5.25, c2=-26.25, d=15.75, lambda=0.0105
c1=-5.0, c2=-25.0, d=15, lambda=0.1
singular matrix error
c1=-5.25, c2=-26.25, d=15.75, lambda=0.10500000000000001
c1=-5.0, c2=-25.0, d=15, lambda=1
singular matrix error
c1=-5.25, c2=-26.25, d=15.75, lambda=1.05
c1=-5.0, c2=-25.0, d=15, lambda=10
singular matrix error
c1=-5.25, c2=-26.25, d=15.75, lambda=10.5
c1=-5.0, c2=-25.0, d=20, lambda=0.001
singular matrix error
c1=-5.25, c2=-26.25, d=21.0, lambda=0.0010500000000000002
c1=-5.0, c2=-25.0, d=20, lambda=0.01
singular matrix error
c1=-5.25, c2=-26.25, d=21.0, lambda=0.0105
c1=-5.0, c2=-25.0, d=20, lambda=0.1
singular matrix error
c1=-5.25, c2=-26.25, d=21.0, lambda=0.10500000000000001
c1=-5.0, c2=-25.0, d=20, lambda=1
singular matrix error
c1=-5.25, c2=-26.25, d=21.0, lambda=1.05
c1=-5.0, c2=-25.0, d=20, lambda=10
singular matrix error
c1=-5.25, c2=-26.25, d=21.0, lambda=10.5
c1=-5.0, c2=-22.5, d=-30, lambda=0.001

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-5.0, c2=-22.5, d=-30, lambda=0.01

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-5.0, c2=-22.5, d=-30, lambda=0.1

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-5.0, c2=-22.5, d=-30, lambda=1

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-5.0, c2=-22.5, d=-30, lambda=10

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-5.0, c2=-22.5, d=-25, lambda=0.001

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-5.0, c2=-22.5, d=-25, lambda=0.01

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-5.0, c2=-22.5, d=-25, lambda=0.1

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-5.0, c2=-22.5, d=-25, lambda=1

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-5.0, c2=-22.5, d=-25, lambda=10

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-5.0, c2=-22.5, d=-20, lambda=0.001

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-5.0, c2=-22.5, d=-20, lambda=0.01

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-5.0, c2=-22.5, d=-20, lambda=0.1

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-5.0, c2=-22.5, d=-20, lambda=1

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-5.0, c2=-22.5, d=-20, lambda=10

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-5.0, c2=-22.5, d=-15, lambda=0.001

Train: 0.7661138771303078 Validation: 0.7424498187920632

c1=-5.0, c2=-22.5, d=-15, lambda=0.01

Train: 0.7661138771303028 Validation: 0.7424498187920581

c1=-5.0, c2=-22.5, d=-15, lambda=0.1

Train: 0.7661138771303023 Validation: 0.7424498187920576

c1=-5.0, c2=-22.5, d=-15, lambda=1

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-5.0, c2=-22.5, d=-15, lambda=10

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-5.0, c2=-22.5, d=-10, lambda=0.001

Train: 0.7661138454973493 Validation: 0.7424497863758464

c1=-5.0, c2=-22.5, d=-10, lambda=0.01

Train: 0.7661138739670067 Validation: 0.7424498155504361

c1=-5.0, c2=-22.5, d=-10, lambda=0.1

Train: 0.7661138768139727 Validation: 0.7424498184678954

c1=-5.0, c2=-22.5, d=-10, lambda=1

Train: 0.7661138770986693 Validation: 0.7424498187596413

c1=-5.0, c2=-22.5, d=-10, lambda=10

Train: 0.766113877127139 Validation: 0.7424498187888159

c1=-5.0, c2=-22.5, d=-5, lambda=0.001

Train: 1.201533032912496 Validation: 1.1848172582183332

c1=-5.0, c2=-22.5, d=-5, lambda=0.01

Train: 0.7856607865870548 Validation: 0.7624631601076068

c1=-5.0, c2=-22.5, d=-5, lambda=0.1

Train: 0.7679563647009499 Validation: 0.7443371885982871

c1=-5.0, c2=-22.5, d=-5, lambda=1

Train: 0.7662970658656303 Validation: 0.7426374786323453

c1=-5.0, c2=-22.5, d=-5, lambda=10

Train: 0.7661321854623819 Validation: 0.7424685740639312

c1=-5.0, c2=-22.5, d=0, lambda=0.001

Train: 0.5555076189466934 Validation: 0.5264812597226138

c1=-5.0, c2=-22.5, d=0, lambda=0.01

Train: 0.5555076189496058 Validation: 0.5264812471594592

c1=-5.0, c2=-22.5, d=0, lambda=0.1

Train: 0.555507619240874 Validation: 0.5264811217352311

c1=-5.0, c2=-22.5, d=0, lambda=1

Train: 0.5555076483495623 Validation: 0.5264798955628145

c1=-5.0, c2=-22.5, d=0, lambda=10

Train: 0.5555105411811626 Validation: 0.5264704214376545

c1=-5.0, c2=-22.5, d=5, lambda=0.001

Train: 0.07608827200224137 Validation: 0.29626332374633146

c1=-5.0, c2=-22.5, d=5, lambda=0.01

Train: 0.07608825793361232 Validation: 0.29626246699612513

c1=-5.0, c2=-22.5, d=5, lambda=0.1

Train: 0.07608825781510076 Validation: 0.29626269413350165

c1=-5.0, c2=-22.5, d=5, lambda=1

Train: 0.0760882578254947 Validation: 0.2962632636072136

c1=-5.0, c2=-22.5, d=5, lambda=10

Train: 0.07608825899370861 Validation: 0.29626883344794236

c1=-5.0, c2=-22.5, d=10, lambda=0.001
singular matrix error
c1=-5.25, c2=-23.625, d=10.5, lambda=0.0010500000000000002
c1=-5.0, c2=-22.5, d=10, lambda=0.01
singular matrix error
c1=-5.25, c2=-23.625, d=10.5, lambda=0.0105
c1=-5.0, c2=-22.5, d=10, lambda=0.1

Train: 119378802.01199105 Validation: 41720433.714568235

c1=-5.0, c2=-22.5, d=10, lambda=1

Train: 0.25757734401513377 Validation: 0.390721136524798

c1=-5.0, c2=-22.5, d=10, lambda=10

Train: 0.07731769194626584 Validation: 0.29872898947822885

c1=-5.0, c2=-22.5, d=15, lambda=0.001
singular matrix error
c1=-5.25, c2=-23.625, d=15.75, lambda=0.0010500000000000002
c1=-5.0, c2=-22.5, d=15, lambda=0.01
singular matrix error
c1=-5.25, c2=-23.625, d=15.75, lambda=0.0105
c1=-5.0, c2=-22.5, d=15, lambda=0.1
singular matrix error
c1=-5.25, c2=-23.625, d=15.75, lambda=0.10500000000000001
c1=-5.0, c2=-22.5, d=15, lambda=1
singular matrix error
c1=-5.25, c2=-23.625, d=15.75, lambda=1.05
c1=-5.0, c2=-22.5, d=15, lambda=10
singular matrix error
c1=-5.25, c2=-23.625, d=15.75, lambda=10.5
c1=-5.0, c2=-22.5, d=20, lambda=0.001
singular matrix error
c1=-5.25, c2=-23.625, d=21.0, lambda=0.0010500000000000002
c1=-5.0, c2=-22.5, d=20, lambda=0.01
singular matrix error
c1=-5.25, c2=-23.625, d=21.0, lambda=0.0105
c1=-5.0, c2=-22.5, d=20, lambda=0.1
singular matrix error
c1=-5.25, c2=-23.625, d=21.0, lambda=0.10500000000000001
c1=-5.0, c2=-22.5, d=20, lambda=1
singular matrix error
c1=-5.25, c2=-23.625, d=21.0, lambda=1.05
c1=-5.0, c2=-22.5, d=20, lambda=10
singular matrix error
c1=-5.25, c2=-23.625, d=21.0, lambda=10.5
c1=-5.0, c2=-20.0, d=-30, lambda=0.001

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-5.0, c2=-20.0, d=-30, lambda=0.01

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-5.0, c2=-20.0, d=-30, lambda=0.1

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-5.0, c2=-20.0, d=-30, lambda=1

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-5.0, c2=-20.0, d=-30, lambda=10

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-5.0, c2=-20.0, d=-25, lambda=0.001

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-5.0, c2=-20.0, d=-25, lambda=0.01

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-5.0, c2=-20.0, d=-25, lambda=0.1

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-5.0, c2=-20.0, d=-25, lambda=1

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-5.0, c2=-20.0, d=-25, lambda=10

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-5.0, c2=-20.0, d=-20, lambda=0.001

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-5.0, c2=-20.0, d=-20, lambda=0.01

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-5.0, c2=-20.0, d=-20, lambda=0.1

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-5.0, c2=-20.0, d=-20, lambda=1

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-5.0, c2=-20.0, d=-20, lambda=10

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-5.0, c2=-20.0, d=-15, lambda=0.001

Train: 0.7661138771303342 Validation: 0.7424498187920903

c1=-5.0, c2=-20.0, d=-15, lambda=0.01

Train: 0.7661138771303054 Validation: 0.7424498187920607

c1=-5.0, c2=-20.0, d=-15, lambda=0.1

Train: 0.7661138771303025 Validation: 0.7424498187920578

c1=-5.0, c2=-20.0, d=-15, lambda=1

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-5.0, c2=-20.0, d=-15, lambda=10

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-5.0, c2=-20.0, d=-10, lambda=0.001

Train: 0.7661137744916255 Validation: 0.7424497136047875

c1=-5.0, c2=-20.0, d=-10, lambda=0.01

Train: 0.7661138668664312 Validation: 0.7424498082733272

c1=-5.0, c2=-20.0, d=-10, lambda=0.1

Train: 0.7661138761039151 Validation: 0.7424498177401845

c1=-5.0, c2=-20.0, d=-10, lambda=1

Train: 0.7661138770276635 Validation: 0.7424498186868703

c1=-5.0, c2=-20.0, d=-10, lambda=10

Train: 0.7661138771200384 Validation: 0.7424498187815388

c1=-5.0, c2=-20.0, d=-5, lambda=0.001

Train: 5.872420041294558 Validation: 5.865707594456515

c1=-5.0, c2=-20.0, d=-5, lambda=0.01

Train: 0.8033112850233033 Validation: 0.780518589776064

c1=-5.0, c2=-20.0, d=-5, lambda=0.1

Train: 0.7694497095180729 Validation: 0.745866926998134

c1=-5.0, c2=-20.0, d=-5, lambda=1

Train: 0.7664440024590591 Validation: 0.7427880159998361

c1=-5.0, c2=-20.0, d=-5, lambda=10

Train: 0.766146855429339 Validation: 0.7424836037247994

c1=-5.0, c2=-20.0, d=0, lambda=0.001

Train: 0.5555076189466934 Validation: 0.5264812597226138

c1=-5.0, c2=-20.0, d=0, lambda=0.01

Train: 0.5555076189496058 Validation: 0.5264812471594592

c1=-5.0, c2=-20.0, d=0, lambda=0.1

Train: 0.555507619240874 Validation: 0.5264811217352311

c1=-5.0, c2=-20.0, d=0, lambda=1

Train: 0.5555076483495623 Validation: 0.5264798955628145

c1=-5.0, c2=-20.0, d=0, lambda=10

Train: 0.5555105411811626 Validation: 0.5264704214376545

c1=-5.0, c2=-20.0, d=5, lambda=0.001

Train: 0.07608825906193449 Validation: 0.29630670186534663

c1=-5.0, c2=-20.0, d=5, lambda=0.01

Train: 0.07608825783060799 Validation: 0.29630699101111135

c1=-5.0, c2=-20.0, d=5, lambda=0.1

Train: 0.07608825781444051 Validation: 0.2963070325239648

c1=-5.0, c2=-20.0, d=5, lambda=1

Train: 0.07608825783702168 Validation: 0.2963077280253214

c1=-5.0, c2=-20.0, d=5, lambda=10

Train: 0.07608826016122416 Validation: 0.2963146999029349

c1=-5.0, c2=-20.0, d=10, lambda=0.001
singular matrix error
c1=-5.25, c2=-21.0, d=10.5, lambda=0.0010500000000000002
c1=-5.0, c2=-20.0, d=10, lambda=0.01
singular matrix error
c1=-5.25, c2=-21.0, d=10.5, lambda=0.0105
c1=-5.0, c2=-20.0, d=10, lambda=0.1

Train: 0.6622333802620068 Validation: 0.7433590579468446

c1=-5.0, c2=-20.0, d=10, lambda=1

Train: 0.1326217007822761 Validation: 0.31137395941031787

c1=-5.0, c2=-20.0, d=10, lambda=10

Train: 0.07634816488854554 Validation: 0.2985392718667574

c1=-5.0, c2=-20.0, d=15, lambda=0.001
singular matrix error
c1=-5.25, c2=-21.0, d=15.75, lambda=0.0010500000000000002
c1=-5.0, c2=-20.0, d=15, lambda=0.01
singular matrix error
c1=-5.25, c2=-21.0, d=15.75, lambda=0.0105
c1=-5.0, c2=-20.0, d=15, lambda=0.1
singular matrix error
c1=-5.25, c2=-21.0, d=15.75, lambda=0.10500000000000001
c1=-5.0, c2=-20.0, d=15, lambda=1
singular matrix error
c1=-5.25, c2=-21.0, d=15.75, lambda=1.05
c1=-5.0, c2=-20.0, d=15, lambda=10
singular matrix error
c1=-5.25, c2=-21.0, d=15.75, lambda=10.5
c1=-5.0, c2=-20.0, d=20, lambda=0.001
singular matrix error
c1=-5.25, c2=-21.0, d=21.0, lambda=0.0010500000000000002
c1=-5.0, c2=-20.0, d=20, lambda=0.01
singular matrix error
c1=-5.25, c2=-21.0, d=21.0, lambda=0.0105
c1=-5.0, c2=-20.0, d=20, lambda=0.1
singular matrix error
c1=-5.25, c2=-21.0, d=21.0, lambda=0.10500000000000001
c1=-5.0, c2=-20.0, d=20, lambda=1
singular matrix error
c1=-5.25, c2=-21.0, d=21.0, lambda=1.05
c1=-5.0, c2=-20.0, d=20, lambda=10
singular matrix error
c1=-5.25, c2=-21.0, d=21.0, lambda=10.5
c1=-5.0, c2=-17.5, d=-30, lambda=0.001

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-5.0, c2=-17.5, d=-30, lambda=0.01

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-5.0, c2=-17.5, d=-30, lambda=0.1

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-5.0, c2=-17.5, d=-30, lambda=1

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-5.0, c2=-17.5, d=-30, lambda=10

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-5.0, c2=-17.5, d=-25, lambda=0.001

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-5.0, c2=-17.5, d=-25, lambda=0.01

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-5.0, c2=-17.5, d=-25, lambda=0.1

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-5.0, c2=-17.5, d=-25, lambda=1

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-5.0, c2=-17.5, d=-25, lambda=10

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-5.0, c2=-17.5, d=-20, lambda=0.001

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-5.0, c2=-17.5, d=-20, lambda=0.01

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-5.0, c2=-17.5, d=-20, lambda=0.1

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-5.0, c2=-17.5, d=-20, lambda=1

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-5.0, c2=-17.5, d=-20, lambda=10

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-5.0, c2=-17.5, d=-15, lambda=0.001

Train: 0.7661138771305388 Validation: 0.7424498187923001

c1=-5.0, c2=-17.5, d=-15, lambda=0.01

Train: 0.7661138771303259 Validation: 0.7424498187920818

c1=-5.0, c2=-17.5, d=-15, lambda=0.1

Train: 0.7661138771303047 Validation: 0.74244981879206

c1=-5.0, c2=-17.5, d=-15, lambda=1

Train: 0.7661138771303025 Validation: 0.7424498187920578

c1=-5.0, c2=-17.5, d=-15, lambda=10

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-5.0, c2=-17.5, d=-10, lambda=0.001

Train: 0.7661134873744208 Validation: 0.7424494193258646

c1=-5.0, c2=-17.5, d=-10, lambda=0.01

Train: 0.766113838154666 Validation: 0.7424497788453893

c1=-5.0, c2=-17.5, d=-10, lambda=0.1

Train: 0.7661138732327382 Validation: 0.7424498147973903

c1=-5.0, c2=-17.5, d=-10, lambda=1

Train: 0.7661138767405458 Validation: 0.7424498183925908

c1=-5.0, c2=-17.5, d=-10, lambda=10

Train: 0.7661138770913266 Validation: 0.7424498187521109

c1=-5.0, c2=-17.5, d=-5, lambda=0.001

Train: 0.8785377048471656 Validation: 0.863666969527872

c1=-5.0, c2=-17.5, d=-5, lambda=0.01

Train: 0.848276388789922 Validation: 0.8264460126659949

c1=-5.0, c2=-17.5, d=-5, lambda=0.1

Train: 0.7726862261307647 Validation: 0.7491820674483909

c1=-5.0, c2=-17.5, d=-5, lambda=1

Train: 0.7667578341154514 Validation: 0.7431095530015878

c1=-5.0, c2=-17.5, d=-5, lambda=10

Train: 0.7661781426321325 Validation: 0.7425156599099064

c1=-5.0, c2=-17.5, d=0, lambda=0.001

Train: 0.5555076189466934 Validation: 0.5264812597226138

c1=-5.0, c2=-17.5, d=0, lambda=0.01

Train: 0.5555076189496058 Validation: 0.5264812471594592

c1=-5.0, c2=-17.5, d=0, lambda=0.1

Train: 0.555507619240874 Validation: 0.5264811217352311

c1=-5.0, c2=-17.5, d=0, lambda=1

Train: 0.5555076483495623 Validation: 0.5264798955628145

c1=-5.0, c2=-17.5, d=0, lambda=10

Train: 0.5555105411811626 Validation: 0.5264704214376545

c1=-5.0, c2=-17.5, d=5, lambda=0.001

Train: 0.0760882615699961 Validation: 0.2964141345989952

c1=-5.0, c2=-17.5, d=5, lambda=0.01

Train: 0.07608825781847052 Validation: 0.2964128483656871

c1=-5.0, c2=-17.5, d=5, lambda=0.1

Train: 0.07608825781450117 Validation: 0.29641297111937914

c1=-5.0, c2=-17.5, d=5, lambda=1

Train: 0.0760882578650007 Validation: 0.29641389338568164

c1=-5.0, c2=-17.5, d=5, lambda=10

Train: 0.0760882630084255 Validation: 0.29642308386100796

c1=-5.0, c2=-17.5, d=10, lambda=0.001
singular matrix error
c1=-5.25, c2=-18.375, d=10.5, lambda=0.0010500000000000002
c1=-5.0, c2=-17.5, d=10, lambda=0.01

Train: 1.498240167445732e+16 Validation: 1.2374298992022292e+16

c1=-5.0, c2=-17.5, d=10, lambda=0.1

Train: 0.36645414018115957 Validation: 0.480433098411428

c1=-5.0, c2=-17.5, d=10, lambda=1

Train: 0.08280660838878073 Validation: 0.29957342429392164

c1=-5.0, c2=-17.5, d=10, lambda=10

Train: 0.07610291798889272 Validation: 0.29939287941942916

c1=-5.0, c2=-17.5, d=15, lambda=0.001
singular matrix error
c1=-5.25, c2=-18.375, d=15.75, lambda=0.0010500000000000002
c1=-5.0, c2=-17.5, d=15, lambda=0.01
singular matrix error
c1=-5.25, c2=-18.375, d=15.75, lambda=0.0105
c1=-5.0, c2=-17.5, d=15, lambda=0.1
singular matrix error
c1=-5.25, c2=-18.375, d=15.75, lambda=0.10500000000000001
c1=-5.0, c2=-17.5, d=15, lambda=1
singular matrix error
c1=-5.25, c2=-18.375, d=15.75, lambda=1.05
c1=-5.0, c2=-17.5, d=15, lambda=10
singular matrix error
c1=-5.25, c2=-18.375, d=15.75, lambda=10.5
c1=-5.0, c2=-17.5, d=20, lambda=0.001
singular matrix error
c1=-5.25, c2=-18.375, d=21.0, lambda=0.0010500000000000002
c1=-5.0, c2=-17.5, d=20, lambda=0.01
singular matrix error
c1=-5.25, c2=-18.375, d=21.0, lambda=0.0105
c1=-5.0, c2=-17.5, d=20, lambda=0.1
